problem_id,problem_name_ja,method_id,method_name_ja,method_family_id,fit_level,beginner_priority,variable_type,objective_structure,constraint_structure,convexity,smoothness,derivative_access,dimension_context,evaluation_cost,noise,solution_requirement,required_conditions,exclusion_conditions,guarantee_notes,budget_notes,representative_implementation_ids,evidence_source_ids,confidence,last_verified
PA043,model predictive control,M_SQP,逐次二次計画法,MF_CONSTRAINED_NLP,recommended,expert_guidance_recommended,trajectory,quadratic,dynamics,convex,smooth,analytic_gradient,high,cheap,deterministic,local_stationary,制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,離散変数;不連続制約;強いノイズ,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCIPY_TRUST_CONSTR;I_KNITRO;I_SNOPT;I_CASADI;I_ACADOS,S012;S043;S076;S017;S029;S030;S056;S064,medium,2026-07-13
PA043,model predictive control,M_ILQR_DDP,iLQR/DDP,MF_OPTIMAL_CONTROL,conditional,expert_guidance_recommended,trajectory,quadratic,dynamics,convex,smooth,analytic_gradient,high,cheap,deterministic,local_stationary,動力学model・離散化・境界条件が妥当。導関数または線形化が利用可能。,動力学が未同定;不連続eventを無処理;高いmodel mismatch,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_ACADOS,S012;S043;S076;S042;S050,medium,2026-07-13
PA043,model predictive control,M_BAYESIAN_OPT_GP,Gaussian process Bayesian optimization,MF_SURROGATE_HPO,generally_unsuitable,avoid_as_default,trajectory,quadratic,dynamics,convex,smooth,analytic_gradient,high,cheap,deterministic,local_stationary,評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,問題の主要構造・変数型・保証要求と不整合。,大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,I_OPTUNA;I_BOTORCH;I_AX;I_RAY_TUNE,S012;S043;S076;S034;S035;S036;S037;S038;S059;S069;S075,medium,2026-07-13
PA044,軌道最適化,M_DIRECT_COLLOCATION,direct collocation,MF_OPTIMAL_CONTROL,default_choice,first_try,trajectory,general_nonlinear,dynamics,nonconvex,smooth,automatic_differentiation,high,expensive,deterministic,local_stationary,動力学model・離散化・境界条件が妥当。導関数または線形化が利用可能。,動力学が未同定;不連続eventを無処理;高いmodel mismatch,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_CASADI;I_DRAKE,S042;S043;S050;S076,high,2026-07-13
PA044,軌道最適化,M_MULTIPLE_SHOOTING,multiple shooting,MF_OPTIMAL_CONTROL,strongly_recommended,second_try,trajectory,general_nonlinear,dynamics,nonconvex,smooth,automatic_differentiation,high,expensive,deterministic,local_stationary,動力学model・離散化・境界条件が妥当。導関数または線形化が利用可能。,動力学が未同定;不連続eventを無処理;高いmodel mismatch,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_CASADI;I_ACADOS;I_DRAKE,S042;S043;S050;S076,high,2026-07-13
PA044,軌道最適化,M_ILQR_DDP,iLQR/DDP,MF_OPTIMAL_CONTROL,recommended,expert_guidance_recommended,trajectory,general_nonlinear,dynamics,nonconvex,smooth,automatic_differentiation,high,expensive,deterministic,local_stationary,動力学model・離散化・境界条件が妥当。導関数または線形化が利用可能。,動力学が未同定;不連続eventを無処理;高いmodel mismatch,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_ACADOS,S042;S043;S050;S076,medium,2026-07-13
PA044,軌道最適化,M_DIRECT_SHOOTING,direct shooting,MF_OPTIMAL_CONTROL,viable,expert_guidance_recommended,trajectory,general_nonlinear,dynamics,nonconvex,smooth,automatic_differentiation,high,expensive,deterministic,local_stationary,動力学model・離散化・境界条件が妥当。導関数または線形化が利用可能。,動力学が未同定;不連続eventを無処理;高いmodel mismatch,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,,S042;S043;S050;S076,medium,2026-07-13
PA044,軌道最適化,M_INTERIOR_POINT_NLP,NLP内点法,MF_CONSTRAINED_NLP,conditional,expert_guidance_recommended,trajectory,general_nonlinear,dynamics,nonconvex,smooth,automatic_differentiation,high,expensive,deterministic,local_stationary,制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,離散変数;不連続制約;強いノイズ,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCIPY_TRUST_CONSTR;I_IPOPT;I_PYOMO;I_KNITRO;I_CASADI,S042;S043;S050;S017;S029;S030;S056;S064,medium,2026-07-13
PA045,PDE制約付き最適化,M_NEWTON_CG,Newton-CG法,MF_SMOOTH_LOCAL,default_choice,expert_guidance_recommended,continuous,general_nonlinear,implicit,nonconvex,smooth,hessian_vector_product,huge_sparse,very_expensive,deterministic,local_stationary,目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,不連続;評価ノイズが勾配を支配;離散変数,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_PETSC_TAO,S017;S019;S056;S002;S057,high,2026-07-13
PA045,PDE制約付き最適化,M_TRUST_KRYLOV,trust-krylov,MF_TRUST_REGION,strongly_recommended,expert_guidance_recommended,continuous,general_nonlinear,implicit,nonconvex,smooth,hessian_vector_product,huge_sparse,very_expensive,deterministic,local_stationary,局所モデルと微分情報が利用可能。,不連続;強いノイズ;微分不能,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCIPY_TRUST_CONSTR;I_SCIPY_LEAST_SQUARES_TRF;I_CERES,S017;S019;S056;S002;S003,high,2026-07-13
PA045,PDE制約付き最適化,M_LBFGS,L-BFGS法,MF_SMOOTH_LOCAL,recommended,expert_only,continuous,general_nonlinear,implicit,nonconvex,smooth,hessian_vector_product,huge_sparse,very_expensive,deterministic,local_stationary,目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,不連続;評価ノイズが勾配を支配;離散変数,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_NLOPT;I_PETSC_TAO;I_JAXOPT;I_PYTORCH_OPTIM;I_OPTIMJL,S017;S019;S056;S002;S057;S065,medium,2026-07-13
PA045,PDE制約付き最適化,M_INTERIOR_POINT_NLP,NLP内点法,MF_CONSTRAINED_NLP,conditional,expert_only,continuous,general_nonlinear,implicit,nonconvex,smooth,hessian_vector_product,huge_sparse,very_expensive,deterministic,local_stationary,制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,離散変数;不連続制約;強いノイズ,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCIPY_TRUST_CONSTR;I_IPOPT;I_PYOMO;I_KNITRO;I_CASADI,S017;S019;S056;S029;S030;S064,medium,2026-07-13
PA045,PDE制約付き最適化,M_DIFFERENTIAL_EVOLUTION,差分進化,MF_GLOBAL_SEARCH,generally_unsuitable,avoid_as_default,continuous,general_nonlinear,implicit,nonconvex,smooth,hessian_vector_product,huge_sparse,very_expensive,deterministic,local_stationary,有限探索領域と十分な評価予算。証明型では追加構造。,問題の主要構造・変数型・保証要求と不整合。,大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,1評価が非常に高価なためpopulation/領域探索の総評価数を事前見積りし、surrogateまたはmulti-fidelityを優先。,I_SCIPY_DIFFERENTIAL_EVOLUTION;I_NEVERGRAD,S017;S019;S056;S006;S007;S008;S009;S072;S073;S074,medium,2026-07-13
PA046,bilevel optimization,M_NEWTON_CG,Newton-CG法,MF_SMOOTH_LOCAL,default_choice,expert_guidance_recommended,mixed,general_nonlinear,mixed,nonconvex,smooth,automatic_differentiation,medium,expensive,deterministic,global_candidate,目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,離散/graph変数を直接扱わない。連続緩和だけでは整数可行性を保証しない。,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_PETSC_TAO,S054;S002;S056;S057,high,2026-07-13
PA046,bilevel optimization,M_BAYESIAN_OPT_GP,Gaussian process Bayesian optimization,MF_SURROGATE_HPO,strongly_recommended,expert_guidance_recommended,mixed,general_nonlinear,mixed,nonconvex,smooth,automatic_differentiation,medium,expensive,deterministic,global_candidate,評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,評価が安価で大量可能;極端高次元;再現不能noiseを未model化,大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,I_OPTUNA;I_BOTORCH;I_AX;I_RAY_TUNE,S054;S034;S035;S036;S037;S038;S059;S069;S075,high,2026-07-13
PA046,bilevel optimization,M_BRANCH_CUT,branch-and-cut,MF_DISCRETE_EXACT,recommended,expert_only,mixed,general_nonlinear,mixed,nonconvex,smooth,automatic_differentiation,medium,expensive,deterministic,global_candidate,有限離散領域、妥当な定式化、solverが扱える連続緩和。,noiseを含むblack-box;曖昧なlogic;巨大Big-M,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,I_SCIPY_MILP_HIGHS;I_HIGHS_NATIVE;I_CVXPY;I_PYOMO;I_SCIP,S054;S005;S016;S021;S024;S025;S028,medium,2026-07-13
PA046,bilevel optimization,M_GENETIC_ALGORITHM,遺伝的algorithm,MF_EVOLUTIONARY,conditional,expert_only,mixed,general_nonlinear,mixed,nonconvex,smooth,automatic_differentiation,medium,expensive,deterministic,global_candidate,評価予算と妥当な変数表現・境界・乱数管理。,評価が極端に高価で低予算;厳密証明;高次元で構造利用可能,大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_PYMOO;I_DEAP,S054;S032;S033;S040;S058;S074,medium,2026-07-13
PA046,bilevel optimization,M_SQP,逐次二次計画法,MF_CONSTRAINED_NLP,generally_unsuitable,avoid_as_default,mixed,general_nonlinear,mixed,nonconvex,smooth,automatic_differentiation,medium,expensive,deterministic,global_candidate,制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,問題の主要構造・変数型・保証要求と不整合。 離散/graph変数を直接扱わない。連続緩和だけでは整数可行性を保証しない。,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCIPY_TRUST_CONSTR;I_KNITRO;I_SNOPT;I_CASADI;I_ACADOS,S054;S017;S029;S030;S056;S064,medium,2026-07-13
PA047,game・equilibrium・VI,M_MIRROR_DESCENT,mirror descent,MF_COMPOSITE_CONVEX,default_choice,expert_guidance_recommended,continuous,general_nonlinear,mixed,nonconvex,smooth,analytic_gradient,high,moderate,deterministic,local_stationary,凸性または適切な単調性。近接作用素・射影・分解が計算可能。,非凸で証明必須;prox/射影が高価;離散変数,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,,S054;S055;S061;S066;S067,high,2026-07-13
PA047,game・equilibrium・VI,M_PROX_GRADIENT,近接勾配法,MF_COMPOSITE_CONVEX,strongly_recommended,expert_guidance_recommended,continuous,general_nonlinear,mixed,nonconvex,smooth,analytic_gradient,high,moderate,deterministic,local_stationary,凸性または適切な単調性。近接作用素・射影・分解が計算可能。,非凸で証明必須;prox/射影が高価;離散変数,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_JAXOPT,S054;S055;S061;S066;S067,high,2026-07-13
PA047,game・equilibrium・VI,M_ADMM,交互方向乗数法,MF_COMPOSITE_CONVEX,recommended,expert_only,continuous,general_nonlinear,mixed,nonconvex,smooth,analytic_gradient,high,moderate,deterministic,local_stationary,凸性または適切な単調性。近接作用素・射影・分解が計算可能。,非凸で証明必須;prox/射影が高価;離散変数,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCS,S054;S055;S061;S066;S067,medium,2026-07-13
PA047,game・equilibrium・VI,M_NEWTON,Newton法,MF_SMOOTH_LOCAL,conditional,expert_only,continuous,general_nonlinear,mixed,nonconvex,smooth,analytic_gradient,high,moderate,deterministic,local_stationary,目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,不連続;評価ノイズが勾配を支配;離散変数,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_OPTIMJL,S054;S055;S002;S056;S057,medium,2026-07-13
PA047,game・equilibrium・VI,M_GRADIENT_DESCENT,最急降下法,MF_SMOOTH_LOCAL,generally_unsuitable,avoid_as_default,continuous,general_nonlinear,mixed,nonconvex,smooth,analytic_gradient,high,moderate,deterministic,local_stationary,目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,問題の主要構造・変数型・保証要求と不整合。,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_EXCEL_SOLVER,S054;S055;S002;S056;S057,medium,2026-07-13
PA048,相補性問題,M_INTERIOR_POINT_NLP,NLP内点法,MF_CONSTRAINED_NLP,default_choice,expert_guidance_recommended,continuous,general_nonlinear,nonlinear,nonconvex,nonsmooth,jacobian,medium,moderate,deterministic,local_stationary,制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,離散変数;不連続制約;強いノイズ,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCIPY_TRUST_CONSTR;I_IPOPT;I_PYOMO;I_KNITRO;I_CASADI,S054;S056;S017;S029;S030;S064,high,2026-07-13
PA048,相補性問題,M_ACTIVE_SET,active-set NLP/QP,MF_CONSTRAINED_NLP,strongly_recommended,expert_guidance_recommended,continuous,general_nonlinear,nonlinear,nonconvex,nonsmooth,jacobian,medium,moderate,deterministic,local_stationary,制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,離散変数;不連続制約;強いノイズ,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_KNITRO,S054;S056;S017;S029;S030;S064;S012;S016,high,2026-07-13
PA048,相補性問題,M_AUGMENTED_LAGRANGIAN,拡張Lagrange法,MF_CONSTRAINED_NLP,recommended,expert_only,continuous,general_nonlinear,nonlinear,nonconvex,nonsmooth,jacobian,medium,moderate,deterministic,local_stationary,制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,離散変数;不連続制約;強いノイズ,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_NLOPT,S054;S056;S017;S029;S030;S064;S018,medium,2026-07-13
PA048,相補性問題,M_NEWTON,Newton法,MF_SMOOTH_LOCAL,conditional,expert_only,continuous,general_nonlinear,nonlinear,nonconvex,nonsmooth,jacobian,medium,moderate,deterministic,local_stationary,目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,不連続;評価ノイズが勾配を支配;離散変数,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_OPTIMJL,S054;S056;S002;S057,medium,2026-07-13
PA048,相補性問題,M_SPATIAL_BRANCH_BOUND,空間branch-and-bound,MF_DISCRETE_EXACT,generally_unsuitable,avoid_as_default,continuous,general_nonlinear,nonlinear,nonconvex,nonsmooth,jacobian,medium,moderate,deterministic,local_stationary,有限離散領域、妥当な定式化、solverが扱える連続緩和。,問題の主要構造・変数型・保証要求と不整合。,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,I_SCIP;I_GUROBI,S054;S056;S005;S016;S021;S024;S025;S028,medium,2026-07-13
PA049,確率計画,M_ADMM,交互方向乗数法,MF_COMPOSITE_CONVEX,default_choice,first_try,mixed,general_nonlinear,mixed,convex,smooth,stochastic_gradient,high,expensive,moderate_noise,convex_global,凸性または適切な単調性。近接作用素・射影・分解が計算可能。,非凸で証明必須;prox/射影が高価;離散変数,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCS,S054;S061;S055;S066;S067,high,2026-07-13
PA049,確率計画,M_SGD,確率的勾配降下法,MF_STOCHASTIC_ML,strongly_recommended,second_try,mixed,general_nonlinear,mixed,convex,smooth,stochastic_gradient,high,expensive,moderate_noise,convex_global,unbiasedまたは有用なstochastic gradient、学習率schedule、batch sampling。,小規模高精度凸問題;厳密gap必須;勾配が不正,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,epoch/stepだけでなくsample処理数、forward/backward、validation費を追跡。,I_OPTAX;I_PYTORCH_OPTIM;I_TENSORFLOW_OPTIM,S054;S061;S047;S048;S049;S070,high,2026-07-13
PA049,確率計画,M_MIRROR_DESCENT,mirror descent,MF_COMPOSITE_CONVEX,recommended,expert_guidance_recommended,mixed,general_nonlinear,mixed,convex,smooth,stochastic_gradient,high,expensive,moderate_noise,convex_global,凸性または適切な単調性。近接作用素・射影・分解が計算可能。,非凸で証明必須;prox/射影が高価;離散変数,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,,S054;S061;S055;S066;S067,medium,2026-07-13
PA049,確率計画,M_BRANCH_CUT,branch-and-cut,MF_DISCRETE_EXACT,viable,expert_guidance_recommended,mixed,general_nonlinear,mixed,convex,smooth,stochastic_gradient,high,expensive,moderate_noise,convex_global,有限離散領域、妥当な定式化、solverが扱える連続緩和。,noiseを含むblack-box;曖昧なlogic;巨大Big-M,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,I_SCIPY_MILP_HIGHS;I_HIGHS_NATIVE;I_CVXPY;I_PYOMO;I_SCIP,S054;S061;S005;S016;S021;S024;S025;S028,medium,2026-07-13
PA049,確率計画,M_INTERIOR_POINT_NLP,NLP内点法,MF_CONSTRAINED_NLP,conditional,expert_guidance_recommended,mixed,general_nonlinear,mixed,convex,smooth,stochastic_gradient,high,expensive,moderate_noise,convex_global,制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,離散/graph変数を直接扱わない。連続緩和だけでは整数可行性を保証しない。 noiseが局所model・停止判定を破壊する。,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCIPY_TRUST_CONSTR;I_IPOPT;I_PYOMO;I_KNITRO;I_CASADI,S054;S061;S017;S029;S030;S056;S064,medium,2026-07-13
PA050,robust optimization,M_PRIMAL_DUAL_CONIC,primal-dual錐内点法,MF_LP_QP_CONIC,default_choice,first_try,mixed,general_nonlinear,mixed,convex,smooth,analytic_gradient,high,moderate,deterministic,global_proof,問題が対応する標準形に表現され、凸性・cone条件が満たされる。,black-box;一般非凸を凸として誤分類;係数が不正確,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCS;I_CLARABEL;I_CVXPY;I_CVXOPT;I_MOSEK,S055;S004;S010;S012;S013;S014;S016;S062;S028,high,2026-07-13
PA050,robust optimization,M_BRANCH_CUT,branch-and-cut,MF_DISCRETE_EXACT,strongly_recommended,second_try,mixed,general_nonlinear,mixed,convex,smooth,analytic_gradient,high,moderate,deterministic,global_proof,有限離散領域、妥当な定式化、solverが扱える連続緩和。,noiseを含むblack-box;曖昧なlogic;巨大Big-M,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,I_SCIPY_MILP_HIGHS;I_HIGHS_NATIVE;I_CVXPY;I_PYOMO;I_SCIP,S055;S005;S016;S021;S024;S025;S028,high,2026-07-13
PA050,robust optimization,M_INTERIOR_POINT_NLP,NLP内点法,MF_CONSTRAINED_NLP,recommended,expert_guidance_recommended,mixed,general_nonlinear,mixed,convex,smooth,analytic_gradient,high,moderate,deterministic,global_proof,制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,離散/graph変数を直接扱わない。連続緩和だけでは整数可行性を保証しない。,要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCIPY_TRUST_CONSTR;I_IPOPT;I_PYOMO;I_KNITRO;I_CASADI,S055;S017;S029;S030;S056;S064,medium,2026-07-13
PA050,robust optimization,M_ADMM,交互方向乗数法,MF_COMPOSITE_CONVEX,viable,expert_guidance_recommended,mixed,general_nonlinear,mixed,convex,smooth,analytic_gradient,high,moderate,deterministic,global_proof,凸性または適切な単調性。近接作用素・射影・分解が計算可能。,非凸で証明必須;prox/射影が高価;離散変数,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCS,S055;S061;S066;S067,medium,2026-07-13
PA050,robust optimization,M_GENETIC_ALGORITHM,遺伝的algorithm,MF_EVOLUTIONARY,conditional,expert_guidance_recommended,mixed,general_nonlinear,mixed,convex,smooth,analytic_gradient,high,moderate,deterministic,global_proof,評価予算と妥当な変数表現・境界・乱数管理。,評価が極端に高価で低予算;厳密証明;高次元で構造利用可能,要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_PYMOO;I_DEAP,S055;S032;S033;S040;S058;S074,medium,2026-07-13
PA051,分散・合意最適化,M_ADMM,交互方向乗数法,MF_COMPOSITE_CONVEX,default_choice,first_try,continuous,composite,mixed,convex,smooth,analytic_gradient,very_high,moderate,deterministic,convex_global,凸性または適切な単調性。近接作用素・射影・分解が計算可能。,非凸で証明必須;prox/射影が高価;離散変数,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCS,S061;S055;S066;S067,high,2026-07-13
PA051,分散・合意最適化,M_SGD,確率的勾配降下法,MF_STOCHASTIC_ML,strongly_recommended,second_try,continuous,composite,mixed,convex,smooth,analytic_gradient,very_high,moderate,deterministic,convex_global,unbiasedまたは有用なstochastic gradient、学習率schedule、batch sampling。,小規模高精度凸問題;厳密gap必須;勾配が不正,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,epoch/stepだけでなくsample処理数、forward/backward、validation費を追跡。,I_OPTAX;I_PYTORCH_OPTIM;I_TENSORFLOW_OPTIM,S061;S047;S048;S049;S070,high,2026-07-13
PA051,分散・合意最適化,M_MIRROR_DESCENT,mirror descent,MF_COMPOSITE_CONVEX,recommended,expert_guidance_recommended,continuous,composite,mixed,convex,smooth,analytic_gradient,very_high,moderate,deterministic,convex_global,凸性または適切な単調性。近接作用素・射影・分解が計算可能。,非凸で証明必須;prox/射影が高価;離散変数,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,,S061;S055;S066;S067,medium,2026-07-13
PA051,分散・合意最適化,M_PROX_GRADIENT,近接勾配法,MF_COMPOSITE_CONVEX,viable,expert_guidance_recommended,continuous,composite,mixed,convex,smooth,analytic_gradient,very_high,moderate,deterministic,convex_global,凸性または適切な単調性。近接作用素・射影・分解が計算可能。,非凸で証明必須;prox/射影が高価;離散変数,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_JAXOPT,S061;S055;S066;S067,medium,2026-07-13
PA051,分散・合意最適化,M_BFGS,BFGS法,MF_SMOOTH_LOCAL,conditional,expert_guidance_recommended,continuous,composite,mixed,convex,smooth,analytic_gradient,very_high,moderate,deterministic,convex_global,目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,不連続;評価ノイズが勾配を支配;離散変数,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCIPY_BFGS;I_OPTIMJL,S061;S002;S056;S057,medium,2026-07-13
PA052,online optimization,M_MIRROR_DESCENT,mirror descent,MF_COMPOSITE_CONVEX,default_choice,first_try,continuous,general_nonlinear,bounds,convex,smooth,stochastic_gradient,high,cheap,moderate_noise,local_stationary,凸性または適切な単調性。近接作用素・射影・分解が計算可能。,非凸で証明必須;prox/射影が高価;離散変数,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,,S054;S055;S061;S066;S067,high,2026-07-13
PA052,online optimization,M_SGD,確率的勾配降下法,MF_STOCHASTIC_ML,strongly_recommended,second_try,continuous,general_nonlinear,bounds,convex,smooth,stochastic_gradient,high,cheap,moderate_noise,local_stationary,unbiasedまたは有用なstochastic gradient、学習率schedule、batch sampling。,小規模高精度凸問題;厳密gap必須;勾配が不正,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,epoch/stepだけでなくsample処理数、forward/backward、validation費を追跡。,I_OPTAX;I_PYTORCH_OPTIM;I_TENSORFLOW_OPTIM,S054;S047;S048;S049;S070,high,2026-07-13
PA052,online optimization,M_ADAM,Adam,MF_STOCHASTIC_ML,recommended,expert_guidance_recommended,continuous,general_nonlinear,bounds,convex,smooth,stochastic_gradient,high,cheap,moderate_noise,local_stationary,unbiasedまたは有用なstochastic gradient、学習率schedule、batch sampling。,小規模高精度凸問題;厳密gap必須;勾配が不正,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,epoch/stepだけでなくsample処理数、forward/backward、validation費を追跡。,I_OPTAX;I_PYTORCH_OPTIM;I_TENSORFLOW_OPTIM,S054;S047;S048;S049;S070,medium,2026-07-13
