evidence_link_id,source_id,target_table,target_id,supported_field,claim_summary,evidence_role,confidence,last_verified
EL002570,S042,problem_method_fit,PMF00209,row,最適制御の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、direct shootingは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED;ALT_DECOMPOSITION を確認する。,supporting_or_primary,medium,2026-07-13
EL002571,S043,problem_method_fit,PMF00209,row,最適制御の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、direct shootingは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED;ALT_DECOMPOSITION を確認する。,supporting_or_primary,medium,2026-07-13
EL002572,S076,problem_method_fit,PMF00209,row,最適制御の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、direct shootingは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED;ALT_DECOMPOSITION を確認する。,supporting_or_primary,medium,2026-07-13
EL002573,S050,problem_method_fit,PMF00209,row,最適制御の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、direct shootingは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED;ALT_DECOMPOSITION を確認する。,supporting_or_primary,medium,2026-07-13
EL002574,S042,problem_method_fit,PMF00210,row,最適制御の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED;ALT_DECOMPOSITION を確認する。,supporting_or_primary,medium,2026-07-13
EL002575,S043,problem_method_fit,PMF00210,row,最適制御の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED;ALT_DECOMPOSITION を確認する。,supporting_or_primary,medium,2026-07-13
EL002576,S076,problem_method_fit,PMF00210,row,最適制御の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED;ALT_DECOMPOSITION を確認する。,supporting_or_primary,medium,2026-07-13
EL002577,S017,problem_method_fit,PMF00210,row,最適制御の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED;ALT_DECOMPOSITION を確認する。,supporting_or_primary,medium,2026-07-13
EL002578,S029,problem_method_fit,PMF00210,row,最適制御の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED;ALT_DECOMPOSITION を確認する。,supporting_or_primary,medium,2026-07-13
EL002579,S030,problem_method_fit,PMF00210,row,最適制御の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED;ALT_DECOMPOSITION を確認する。,supporting_or_primary,medium,2026-07-13
EL002580,S056,problem_method_fit,PMF00210,row,最適制御の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED;ALT_DECOMPOSITION を確認する。,supporting_or_primary,medium,2026-07-13
EL002581,S064,problem_method_fit,PMF00210,row,最適制御の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED;ALT_DECOMPOSITION を確認する。,supporting_or_primary,medium,2026-07-13
EL002582,S012,problem_method_fit,PMF00211,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、operator-splitting QPは大域性;gap/dual;疎性;成熟solver。ただし形式に入らない非線形・非凸には不適;数値スケール・退化。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002583,S043,problem_method_fit,PMF00211,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、operator-splitting QPは大域性;gap/dual;疎性;成熟solver。ただし形式に入らない非線形・非凸には不適;数値スケール・退化。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002584,S076,problem_method_fit,PMF00211,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、operator-splitting QPは大域性;gap/dual;疎性;成熟solver。ただし形式に入らない非線形・非凸には不適;数値スケール・退化。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002585,S004,problem_method_fit,PMF00211,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、operator-splitting QPは大域性;gap/dual;疎性;成熟solver。ただし形式に入らない非線形・非凸には不適;数値スケール・退化。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002586,S010,problem_method_fit,PMF00211,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、operator-splitting QPは大域性;gap/dual;疎性;成熟solver。ただし形式に入らない非線形・非凸には不適;数値スケール・退化。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002587,S013,problem_method_fit,PMF00211,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、operator-splitting QPは大域性;gap/dual;疎性;成熟solver。ただし形式に入らない非線形・非凸には不適;数値スケール・退化。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002588,S014,problem_method_fit,PMF00211,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、operator-splitting QPは大域性;gap/dual;疎性;成熟solver。ただし形式に入らない非線形・非凸には不適;数値スケール・退化。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002589,S016,problem_method_fit,PMF00211,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、operator-splitting QPは大域性;gap/dual;疎性;成熟solver。ただし形式に入らない非線形・非凸には不適;数値スケール・退化。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002590,S055,problem_method_fit,PMF00211,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、operator-splitting QPは大域性;gap/dual;疎性;成熟solver。ただし形式に入らない非線形・非凸には不適;数値スケール・退化。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002591,S062,problem_method_fit,PMF00211,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、operator-splitting QPは大域性;gap/dual;疎性;成熟solver。ただし形式に入らない非線形・非凸には不適;数値スケール・退化。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002592,S012,problem_method_fit,PMF00212,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、multiple shootingは不安定動力学でも感度を抑える;疎KKT。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002593,S043,problem_method_fit,PMF00212,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、multiple shootingは不安定動力学でも感度を抑える;疎KKT。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002594,S076,problem_method_fit,PMF00212,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、multiple shootingは不安定動力学でも感度を抑える;疎KKT。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002595,S042,problem_method_fit,PMF00212,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、multiple shootingは不安定動力学でも感度を抑える;疎KKT。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002596,S050,problem_method_fit,PMF00212,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、multiple shootingは不安定動力学でも感度を抑える;疎KKT。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002597,S012,problem_method_fit,PMF00213,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、逐次二次計画法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002598,S043,problem_method_fit,PMF00213,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、逐次二次計画法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002599,S076,problem_method_fit,PMF00213,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、逐次二次計画法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002600,S017,problem_method_fit,PMF00213,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、逐次二次計画法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002601,S029,problem_method_fit,PMF00213,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、逐次二次計画法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002602,S030,problem_method_fit,PMF00213,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、逐次二次計画法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002603,S056,problem_method_fit,PMF00213,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、逐次二次計画法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002604,S064,problem_method_fit,PMF00213,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、逐次二次計画法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002605,S012,problem_method_fit,PMF00214,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、iLQR/DDPは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002606,S043,problem_method_fit,PMF00214,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、iLQR/DDPは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002607,S076,problem_method_fit,PMF00214,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、iLQR/DDPは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002608,S042,problem_method_fit,PMF00214,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、iLQR/DDPは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002609,S050,problem_method_fit,PMF00214,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、iLQR/DDPは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002610,S012,problem_method_fit,PMF00215,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、Gaussian process Bayesian optimizationは高価な評価の節約;不確実性活用;条件付き空間対応の変種。ただし高次元・非定常・model misspecification;acquisition最適化;証明ではない。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002611,S043,problem_method_fit,PMF00215,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、Gaussian process Bayesian optimizationは高価な評価の節約;不確実性活用;条件付き空間対応の変種。ただし高次元・非定常・model misspecification;acquisition最適化;証明ではない。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002612,S076,problem_method_fit,PMF00215,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、Gaussian process Bayesian optimizationは高価な評価の節約;不確実性活用;条件付き空間対応の変種。ただし高次元・非定常・model misspecification;acquisition最適化;証明ではない。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002613,S034,problem_method_fit,PMF00215,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、Gaussian process Bayesian optimizationは高価な評価の節約;不確実性活用;条件付き空間対応の変種。ただし高次元・非定常・model misspecification;acquisition最適化;証明ではない。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002614,S035,problem_method_fit,PMF00215,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、Gaussian process Bayesian optimizationは高価な評価の節約;不確実性活用;条件付き空間対応の変種。ただし高次元・非定常・model misspecification;acquisition最適化;証明ではない。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002615,S036,problem_method_fit,PMF00215,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、Gaussian process Bayesian optimizationは高価な評価の節約;不確実性活用;条件付き空間対応の変種。ただし高次元・非定常・model misspecification;acquisition最適化;証明ではない。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002616,S037,problem_method_fit,PMF00215,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、Gaussian process Bayesian optimizationは高価な評価の節約;不確実性活用;条件付き空間対応の変種。ただし高次元・非定常・model misspecification;acquisition最適化;証明ではない。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002617,S038,problem_method_fit,PMF00215,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、Gaussian process Bayesian optimizationは高価な評価の節約;不確実性活用;条件付き空間対応の変種。ただし高次元・非定常・model misspecification;acquisition最適化;証明ではない。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002618,S059,problem_method_fit,PMF00215,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、Gaussian process Bayesian optimizationは高価な評価の節約;不確実性活用;条件付き空間対応の変種。ただし高次元・非定常・model misspecification;acquisition最適化;証明ではない。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002619,S069,problem_method_fit,PMF00215,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、Gaussian process Bayesian optimizationは高価な評価の節約;不確実性活用;条件付き空間対応の変種。ただし高次元・非定常・model misspecification;acquisition最適化;証明ではない。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002620,S075,problem_method_fit,PMF00215,row,model predictive controlの主要特徴（quadratic、dynamics、analytic_gradient、cheap）に対し、Gaussian process Bayesian optimizationは高価な評価の節約;不確実性活用;条件付き空間対応の変種。ただし高次元・非定常・model misspecification;acquisition最適化;証明ではない。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002621,S042,problem_method_fit,PMF00216,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、direct collocationは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002622,S043,problem_method_fit,PMF00216,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、direct collocationは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002623,S050,problem_method_fit,PMF00216,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、direct collocationは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002624,S076,problem_method_fit,PMF00216,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、direct collocationは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002625,S042,problem_method_fit,PMF00217,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、multiple shootingは不安定動力学でも感度を抑える;疎KKT。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002626,S043,problem_method_fit,PMF00217,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、multiple shootingは不安定動力学でも感度を抑える;疎KKT。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002627,S050,problem_method_fit,PMF00217,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、multiple shootingは不安定動力学でも感度を抑える;疎KKT。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002628,S076,problem_method_fit,PMF00217,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、multiple shootingは不安定動力学でも感度を抑える;疎KKT。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002629,S042,problem_method_fit,PMF00218,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、iLQR/DDPは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002630,S043,problem_method_fit,PMF00218,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、iLQR/DDPは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002631,S050,problem_method_fit,PMF00218,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、iLQR/DDPは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002632,S076,problem_method_fit,PMF00218,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、iLQR/DDPは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002633,S042,problem_method_fit,PMF00219,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、direct shootingは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002634,S043,problem_method_fit,PMF00219,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、direct shootingは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002635,S050,problem_method_fit,PMF00219,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、direct shootingは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002636,S076,problem_method_fit,PMF00219,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、direct shootingは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002637,S042,problem_method_fit,PMF00220,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002638,S043,problem_method_fit,PMF00220,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002639,S050,problem_method_fit,PMF00220,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002640,S017,problem_method_fit,PMF00220,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002641,S029,problem_method_fit,PMF00220,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002642,S030,problem_method_fit,PMF00220,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002643,S056,problem_method_fit,PMF00220,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002644,S064,problem_method_fit,PMF00220,row,軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002645,S017,problem_method_fit,PMF00221,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、Newton-CG法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002646,S019,problem_method_fit,PMF00221,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、Newton-CG法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002647,S056,problem_method_fit,PMF00221,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、Newton-CG法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002648,S002,problem_method_fit,PMF00221,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、Newton-CG法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
