problem_id,problem_name_ja,method_id,method_name_ja,method_family_id,fit_level,beginner_priority,variable_type,objective_structure,constraint_structure,convexity,smoothness,derivative_access,dimension_context,evaluation_cost,noise,solution_requirement,required_conditions,exclusion_conditions,guarantee_notes,budget_notes,representative_implementation_ids,evidence_source_ids,confidence,last_verified
\SPA043,\Smodel predictive control,\SM_ADMM_QP,\Soperator-splitting QP,\SMF_LP_QP_CONIC,\Sdefault_choice,\Sfirst_try,\Strajectory,\Squadratic,\Sdynamics,\Sconvex,\Ssmooth,\Sanalytic_gradient,\Shigh,\Scheap,\Sdeterministic,\Slocal_stationary,\S問題が対応する標準形に表現され、凸性・cone条件が満たされる。,\Sblack-box;一般非凸を凸として誤分類;係数が不正確,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_OSQP;I_CVXPY;I_ACADOS,\SS012;S043;S076;S004;S010;S013;S014;S016;S055;S062,\Shigh,\S2026-07-13
\SPA043,\Smodel predictive control,\SM_BAYESIAN_OPT_GP,\SGaussian process Bayesian optimization,\SMF_SURROGATE_HPO,\Sgenerally_unsuitable,\Savoid_as_default,\Strajectory,\Squadratic,\Sdynamics,\Sconvex,\Ssmooth,\Sanalytic_gradient,\Shigh,\Scheap,\Sdeterministic,\Slocal_stationary,\S評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,\S問題の主要構造・変数型・保証要求と不整合。,\S大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,\S評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,\SI_OPTUNA;I_BOTORCH;I_AX;I_RAY_TUNE,\SS012;S043;S076;S034;S035;S036;S037;S038;S059;S069;S075,\Smedium,\S2026-07-13
\SPA043,\Smodel predictive control,\SM_ILQR_DDP,\SiLQR/DDP,\SMF_OPTIMAL_CONTROL,\Sconditional,\Sexpert_guidance_recommended,\Strajectory,\Squadratic,\Sdynamics,\Sconvex,\Ssmooth,\Sanalytic_gradient,\Shigh,\Scheap,\Sdeterministic,\Slocal_stationary,\S動力学model・離散化・境界条件が妥当。導関数または線形化が利用可能。,\S動力学が未同定;不連続eventを無処理;高いmodel mismatch,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_ACADOS,\SS012;S043;S076;S042;S050,\Smedium,\S2026-07-13
\SPA043,\Smodel predictive control,\SM_MULTIPLE_SHOOTING,\Smultiple shooting,\SMF_OPTIMAL_CONTROL,\Sstrongly_recommended,\Ssecond_try,\Strajectory,\Squadratic,\Sdynamics,\Sconvex,\Ssmooth,\Sanalytic_gradient,\Shigh,\Scheap,\Sdeterministic,\Slocal_stationary,\S動力学model・離散化・境界条件が妥当。導関数または線形化が利用可能。,\S動力学が未同定;不連続eventを無処理;高いmodel mismatch,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_CASADI;I_ACADOS;I_DRAKE,\SS012;S043;S076;S042;S050,\Shigh,\S2026-07-13
\SPA043,\Smodel predictive control,\SM_SQP,\S逐次二次計画法,\SMF_CONSTRAINED_NLP,\Srecommended,\Sexpert_guidance_recommended,\Strajectory,\Squadratic,\Sdynamics,\Sconvex,\Ssmooth,\Sanalytic_gradient,\Shigh,\Scheap,\Sdeterministic,\Slocal_stationary,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S離散変数;不連続制約;強いノイズ,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_TRUST_CONSTR;I_KNITRO;I_SNOPT;I_CASADI;I_ACADOS,\SS012;S043;S076;S017;S029;S030;S056;S064,\Smedium,\S2026-07-13
\SPA044,\S軌道最適化,\SM_DIRECT_COLLOCATION,\Sdirect collocation,\SMF_OPTIMAL_CONTROL,\Sdefault_choice,\Sfirst_try,\Strajectory,\Sgeneral_nonlinear,\Sdynamics,\Snonconvex,\Ssmooth,\Sautomatic_differentiation,\Shigh,\Sexpensive,\Sdeterministic,\Slocal_stationary,\S動力学model・離散化・境界条件が妥当。導関数または線形化が利用可能。,\S動力学が未同定;不連続eventを無処理;高いmodel mismatch,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_CASADI;I_DRAKE,\SS042;S043;S050;S076,\Shigh,\S2026-07-13
\SPA044,\S軌道最適化,\SM_DIRECT_SHOOTING,\Sdirect shooting,\SMF_OPTIMAL_CONTROL,\Sviable,\Sexpert_guidance_recommended,\Strajectory,\Sgeneral_nonlinear,\Sdynamics,\Snonconvex,\Ssmooth,\Sautomatic_differentiation,\Shigh,\Sexpensive,\Sdeterministic,\Slocal_stationary,\S動力学model・離散化・境界条件が妥当。導関数または線形化が利用可能。,\S動力学が未同定;不連続eventを無処理;高いmodel mismatch,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\S,\SS042;S043;S050;S076,\Smedium,\S2026-07-13
\SPA044,\S軌道最適化,\SM_ILQR_DDP,\SiLQR/DDP,\SMF_OPTIMAL_CONTROL,\Srecommended,\Sexpert_guidance_recommended,\Strajectory,\Sgeneral_nonlinear,\Sdynamics,\Snonconvex,\Ssmooth,\Sautomatic_differentiation,\Shigh,\Sexpensive,\Sdeterministic,\Slocal_stationary,\S動力学model・離散化・境界条件が妥当。導関数または線形化が利用可能。,\S動力学が未同定;不連続eventを無処理;高いmodel mismatch,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_ACADOS,\SS042;S043;S050;S076,\Smedium,\S2026-07-13
\SPA044,\S軌道最適化,\SM_INTERIOR_POINT_NLP,\SNLP内点法,\SMF_CONSTRAINED_NLP,\Sconditional,\Sexpert_guidance_recommended,\Strajectory,\Sgeneral_nonlinear,\Sdynamics,\Snonconvex,\Ssmooth,\Sautomatic_differentiation,\Shigh,\Sexpensive,\Sdeterministic,\Slocal_stationary,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S離散変数;不連続制約;強いノイズ,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_TRUST_CONSTR;I_IPOPT;I_PYOMO;I_KNITRO;I_CASADI,\SS042;S043;S050;S017;S029;S030;S056;S064,\Smedium,\S2026-07-13
\SPA044,\S軌道最適化,\SM_MULTIPLE_SHOOTING,\Smultiple shooting,\SMF_OPTIMAL_CONTROL,\Sstrongly_recommended,\Ssecond_try,\Strajectory,\Sgeneral_nonlinear,\Sdynamics,\Snonconvex,\Ssmooth,\Sautomatic_differentiation,\Shigh,\Sexpensive,\Sdeterministic,\Slocal_stationary,\S動力学model・離散化・境界条件が妥当。導関数または線形化が利用可能。,\S動力学が未同定;不連続eventを無処理;高いmodel mismatch,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_CASADI;I_ACADOS;I_DRAKE,\SS042;S043;S050;S076,\Shigh,\S2026-07-13
\SPA045,\SPDE制約付き最適化,\SM_DIFFERENTIAL_EVOLUTION,\S差分進化,\SMF_GLOBAL_SEARCH,\Sgenerally_unsuitable,\Savoid_as_default,\Scontinuous,\Sgeneral_nonlinear,\Simplicit,\Snonconvex,\Ssmooth,\Shessian_vector_product,\Shuge_sparse,\Svery_expensive,\Sdeterministic,\Slocal_stationary,\S有限探索領域と十分な評価予算。証明型では追加構造。,\S問題の主要構造・変数型・保証要求と不整合。,\S大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,\S1評価が非常に高価なためpopulation/領域探索の総評価数を事前見積りし、surrogateまたはmulti-fidelityを優先。,\SI_SCIPY_DIFFERENTIAL_EVOLUTION;I_NEVERGRAD,\SS017;S019;S056;S006;S007;S008;S009;S072;S073;S074,\Smedium,\S2026-07-13
\SPA045,\SPDE制約付き最適化,\SM_INTERIOR_POINT_NLP,\SNLP内点法,\SMF_CONSTRAINED_NLP,\Sconditional,\Sexpert_only,\Scontinuous,\Sgeneral_nonlinear,\Simplicit,\Snonconvex,\Ssmooth,\Shessian_vector_product,\Shuge_sparse,\Svery_expensive,\Sdeterministic,\Slocal_stationary,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S離散変数;不連続制約;強いノイズ,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_TRUST_CONSTR;I_IPOPT;I_PYOMO;I_KNITRO;I_CASADI,\SS017;S019;S056;S029;S030;S064,\Smedium,\S2026-07-13
\SPA045,\SPDE制約付き最適化,\SM_LBFGS,\SL-BFGS法,\SMF_SMOOTH_LOCAL,\Srecommended,\Sexpert_only,\Scontinuous,\Sgeneral_nonlinear,\Simplicit,\Snonconvex,\Ssmooth,\Shessian_vector_product,\Shuge_sparse,\Svery_expensive,\Sdeterministic,\Slocal_stationary,\S目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,\S不連続;評価ノイズが勾配を支配;離散変数,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_NLOPT;I_PETSC_TAO;I_JAXOPT;I_PYTORCH_OPTIM;I_OPTIMJL,\SS017;S019;S056;S002;S057;S065,\Smedium,\S2026-07-13
\SPA045,\SPDE制約付き最適化,\SM_NEWTON_CG,\SNewton-CG法,\SMF_SMOOTH_LOCAL,\Sdefault_choice,\Sexpert_guidance_recommended,\Scontinuous,\Sgeneral_nonlinear,\Simplicit,\Snonconvex,\Ssmooth,\Shessian_vector_product,\Shuge_sparse,\Svery_expensive,\Sdeterministic,\Slocal_stationary,\S目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,\S不連続;評価ノイズが勾配を支配;離散変数,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_PETSC_TAO,\SS017;S019;S056;S002;S057,\Shigh,\S2026-07-13
\SPA045,\SPDE制約付き最適化,\SM_TRUST_KRYLOV,\Strust-krylov,\SMF_TRUST_REGION,\Sstrongly_recommended,\Sexpert_guidance_recommended,\Scontinuous,\Sgeneral_nonlinear,\Simplicit,\Snonconvex,\Ssmooth,\Shessian_vector_product,\Shuge_sparse,\Svery_expensive,\Sdeterministic,\Slocal_stationary,\S局所モデルと微分情報が利用可能。,\S不連続;強いノイズ;微分不能,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_TRUST_CONSTR;I_SCIPY_LEAST_SQUARES_TRF;I_CERES,\SS017;S019;S056;S002;S003,\Shigh,\S2026-07-13
\SPA046,\Sbilevel optimization,\SM_BAYESIAN_OPT_GP,\SGaussian process Bayesian optimization,\SMF_SURROGATE_HPO,\Sstrongly_recommended,\Sexpert_guidance_recommended,\Smixed,\Sgeneral_nonlinear,\Smixed,\Snonconvex,\Ssmooth,\Sautomatic_differentiation,\Smedium,\Sexpensive,\Sdeterministic,\Sglobal_candidate,\S評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,\S評価が安価で大量可能;極端高次元;再現不能noiseを未model化,\S大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,\S評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,\SI_OPTUNA;I_BOTORCH;I_AX;I_RAY_TUNE,\SS054;S034;S035;S036;S037;S038;S059;S069;S075,\Shigh,\S2026-07-13
\SPA046,\Sbilevel optimization,\SM_BRANCH_CUT,\Sbranch-and-cut,\SMF_DISCRETE_EXACT,\Srecommended,\Sexpert_only,\Smixed,\Sgeneral_nonlinear,\Smixed,\Snonconvex,\Ssmooth,\Sautomatic_differentiation,\Smedium,\Sexpensive,\Sdeterministic,\Sglobal_candidate,\S有限離散領域、妥当な定式化、solverが扱える連続緩和。,\Snoiseを含むblack-box;曖昧なlogic;巨大Big-M,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,\SI_SCIPY_MILP_HIGHS;I_HIGHS_NATIVE;I_CVXPY;I_PYOMO;I_SCIP,\SS054;S005;S016;S021;S024;S025;S028,\Smedium,\S2026-07-13
\SPA046,\Sbilevel optimization,\SM_GENETIC_ALGORITHM,\S遺伝的algorithm,\SMF_EVOLUTIONARY,\Sconditional,\Sexpert_only,\Smixed,\Sgeneral_nonlinear,\Smixed,\Snonconvex,\Ssmooth,\Sautomatic_differentiation,\Smedium,\Sexpensive,\Sdeterministic,\Sglobal_candidate,\S評価予算と妥当な変数表現・境界・乱数管理。,\S評価が極端に高価で低予算;厳密証明;高次元で構造利用可能,\S大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_PYMOO;I_DEAP,\SS054;S032;S033;S040;S058;S074,\Smedium,\S2026-07-13
\SPA046,\Sbilevel optimization,\SM_NEWTON_CG,\SNewton-CG法,\SMF_SMOOTH_LOCAL,\Sdefault_choice,\Sexpert_guidance_recommended,\Smixed,\Sgeneral_nonlinear,\Smixed,\Snonconvex,\Ssmooth,\Sautomatic_differentiation,\Smedium,\Sexpensive,\Sdeterministic,\Sglobal_candidate,\S目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,\S離散/graph変数を直接扱わない。連続緩和だけでは整数可行性を保証しない。,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_PETSC_TAO,\SS054;S002;S056;S057,\Shigh,\S2026-07-13
\SPA046,\Sbilevel optimization,\SM_SQP,\S逐次二次計画法,\SMF_CONSTRAINED_NLP,\Sgenerally_unsuitable,\Savoid_as_default,\Smixed,\Sgeneral_nonlinear,\Smixed,\Snonconvex,\Ssmooth,\Sautomatic_differentiation,\Smedium,\Sexpensive,\Sdeterministic,\Sglobal_candidate,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S問題の主要構造・変数型・保証要求と不整合。 離散/graph変数を直接扱わない。連続緩和だけでは整数可行性を保証しない。,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_TRUST_CONSTR;I_KNITRO;I_SNOPT;I_CASADI;I_ACADOS,\SS054;S017;S029;S030;S056;S064,\Smedium,\S2026-07-13
\SPA047,\Sgame・equilibrium・VI,\SM_ADMM,\S交互方向乗数法,\SMF_COMPOSITE_CONVEX,\Srecommended,\Sexpert_only,\Scontinuous,\Sgeneral_nonlinear,\Smixed,\Snonconvex,\Ssmooth,\Sanalytic_gradient,\Shigh,\Smoderate,\Sdeterministic,\Slocal_stationary,\S凸性または適切な単調性。近接作用素・射影・分解が計算可能。,\S非凸で証明必須;prox/射影が高価;離散変数,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCS,\SS054;S055;S061;S066;S067,\Smedium,\S2026-07-13
\SPA047,\Sgame・equilibrium・VI,\SM_GRADIENT_DESCENT,\S最急降下法,\SMF_SMOOTH_LOCAL,\Sgenerally_unsuitable,\Savoid_as_default,\Scontinuous,\Sgeneral_nonlinear,\Smixed,\Snonconvex,\Ssmooth,\Sanalytic_gradient,\Shigh,\Smoderate,\Sdeterministic,\Slocal_stationary,\S目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,\S問題の主要構造・変数型・保証要求と不整合。,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_EXCEL_SOLVER,\SS054;S055;S002;S056;S057,\Smedium,\S2026-07-13
\SPA047,\Sgame・equilibrium・VI,\SM_MIRROR_DESCENT,\Smirror descent,\SMF_COMPOSITE_CONVEX,\Sdefault_choice,\Sexpert_guidance_recommended,\Scontinuous,\Sgeneral_nonlinear,\Smixed,\Snonconvex,\Ssmooth,\Sanalytic_gradient,\Shigh,\Smoderate,\Sdeterministic,\Slocal_stationary,\S凸性または適切な単調性。近接作用素・射影・分解が計算可能。,\S非凸で証明必須;prox/射影が高価;離散変数,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\S,\SS054;S055;S061;S066;S067,\Shigh,\S2026-07-13
\SPA047,\Sgame・equilibrium・VI,\SM_NEWTON,\SNewton法,\SMF_SMOOTH_LOCAL,\Sconditional,\Sexpert_only,\Scontinuous,\Sgeneral_nonlinear,\Smixed,\Snonconvex,\Ssmooth,\Sanalytic_gradient,\Shigh,\Smoderate,\Sdeterministic,\Slocal_stationary,\S目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,\S不連続;評価ノイズが勾配を支配;離散変数,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_OPTIMJL,\SS054;S055;S002;S056;S057,\Smedium,\S2026-07-13
\SPA047,\Sgame・equilibrium・VI,\SM_PROX_GRADIENT,\S近接勾配法,\SMF_COMPOSITE_CONVEX,\Sstrongly_recommended,\Sexpert_guidance_recommended,\Scontinuous,\Sgeneral_nonlinear,\Smixed,\Snonconvex,\Ssmooth,\Sanalytic_gradient,\Shigh,\Smoderate,\Sdeterministic,\Slocal_stationary,\S凸性または適切な単調性。近接作用素・射影・分解が計算可能。,\S非凸で証明必須;prox/射影が高価;離散変数,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_JAXOPT,\SS054;S055;S061;S066;S067,\Shigh,\S2026-07-13
\SPA048,\S相補性問題,\SM_ACTIVE_SET,\Sactive-set NLP/QP,\SMF_CONSTRAINED_NLP,\Sstrongly_recommended,\Sexpert_guidance_recommended,\Scontinuous,\Sgeneral_nonlinear,\Snonlinear,\Snonconvex,\Snonsmooth,\Sjacobian,\Smedium,\Smoderate,\Sdeterministic,\Slocal_stationary,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S離散変数;不連続制約;強いノイズ,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_KNITRO,\SS054;S056;S017;S029;S030;S064;S012;S016,\Shigh,\S2026-07-13
\SPA048,\S相補性問題,\SM_AUGMENTED_LAGRANGIAN,\S拡張Lagrange法,\SMF_CONSTRAINED_NLP,\Srecommended,\Sexpert_only,\Scontinuous,\Sgeneral_nonlinear,\Snonlinear,\Snonconvex,\Snonsmooth,\Sjacobian,\Smedium,\Smoderate,\Sdeterministic,\Slocal_stationary,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S離散変数;不連続制約;強いノイズ,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_NLOPT,\SS054;S056;S017;S029;S030;S064;S018,\Smedium,\S2026-07-13
\SPA048,\S相補性問題,\SM_INTERIOR_POINT_NLP,\SNLP内点法,\SMF_CONSTRAINED_NLP,\Sdefault_choice,\Sexpert_guidance_recommended,\Scontinuous,\Sgeneral_nonlinear,\Snonlinear,\Snonconvex,\Snonsmooth,\Sjacobian,\Smedium,\Smoderate,\Sdeterministic,\Slocal_stationary,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S離散変数;不連続制約;強いノイズ,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_TRUST_CONSTR;I_IPOPT;I_PYOMO;I_KNITRO;I_CASADI,\SS054;S056;S017;S029;S030;S064,\Shigh,\S2026-07-13
\SPA048,\S相補性問題,\SM_NEWTON,\SNewton法,\SMF_SMOOTH_LOCAL,\Sconditional,\Sexpert_only,\Scontinuous,\Sgeneral_nonlinear,\Snonlinear,\Snonconvex,\Snonsmooth,\Sjacobian,\Smedium,\Smoderate,\Sdeterministic,\Slocal_stationary,\S目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,\S不連続;評価ノイズが勾配を支配;離散変数,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_OPTIMJL,\SS054;S056;S002;S057,\Smedium,\S2026-07-13
\SPA048,\S相補性問題,\SM_SPATIAL_BRANCH_BOUND,\S空間branch-and-bound,\SMF_DISCRETE_EXACT,\Sgenerally_unsuitable,\Savoid_as_default,\Scontinuous,\Sgeneral_nonlinear,\Snonlinear,\Snonconvex,\Snonsmooth,\Sjacobian,\Smedium,\Smoderate,\Sdeterministic,\Slocal_stationary,\S有限離散領域、妥当な定式化、solverが扱える連続緩和。,\S問題の主要構造・変数型・保証要求と不整合。,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,\SI_SCIP;I_GUROBI,\SS054;S056;S005;S016;S021;S024;S025;S028,\Smedium,\S2026-07-13
\SPA049,\S確率計画,\SM_ADMM,\S交互方向乗数法,\SMF_COMPOSITE_CONVEX,\Sdefault_choice,\Sfirst_try,\Smixed,\Sgeneral_nonlinear,\Smixed,\Sconvex,\Ssmooth,\Sstochastic_gradient,\Shigh,\Sexpensive,\Smoderate_noise,\Sconvex_global,\S凸性または適切な単調性。近接作用素・射影・分解が計算可能。,\S非凸で証明必須;prox/射影が高価;離散変数,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCS,\SS054;S061;S055;S066;S067,\Shigh,\S2026-07-13
\SPA049,\S確率計画,\SM_BRANCH_CUT,\Sbranch-and-cut,\SMF_DISCRETE_EXACT,\Sviable,\Sexpert_guidance_recommended,\Smixed,\Sgeneral_nonlinear,\Smixed,\Sconvex,\Ssmooth,\Sstochastic_gradient,\Shigh,\Sexpensive,\Smoderate_noise,\Sconvex_global,\S有限離散領域、妥当な定式化、solverが扱える連続緩和。,\Snoiseを含むblack-box;曖昧なlogic;巨大Big-M,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,\SI_SCIPY_MILP_HIGHS;I_HIGHS_NATIVE;I_CVXPY;I_PYOMO;I_SCIP,\SS054;S061;S005;S016;S021;S024;S025;S028,\Smedium,\S2026-07-13
\SPA049,\S確率計画,\SM_INTERIOR_POINT_NLP,\SNLP内点法,\SMF_CONSTRAINED_NLP,\Sconditional,\Sexpert_guidance_recommended,\Smixed,\Sgeneral_nonlinear,\Smixed,\Sconvex,\Ssmooth,\Sstochastic_gradient,\Shigh,\Sexpensive,\Smoderate_noise,\Sconvex_global,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S離散/graph変数を直接扱わない。連続緩和だけでは整数可行性を保証しない。 noiseが局所model・停止判定を破壊する。,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_TRUST_CONSTR;I_IPOPT;I_PYOMO;I_KNITRO;I_CASADI,\SS054;S061;S017;S029;S030;S056;S064,\Smedium,\S2026-07-13
\SPA049,\S確率計画,\SM_MIRROR_DESCENT,\Smirror descent,\SMF_COMPOSITE_CONVEX,\Srecommended,\Sexpert_guidance_recommended,\Smixed,\Sgeneral_nonlinear,\Smixed,\Sconvex,\Ssmooth,\Sstochastic_gradient,\Shigh,\Sexpensive,\Smoderate_noise,\Sconvex_global,\S凸性または適切な単調性。近接作用素・射影・分解が計算可能。,\S非凸で証明必須;prox/射影が高価;離散変数,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\S,\SS054;S061;S055;S066;S067,\Smedium,\S2026-07-13
\SPA049,\S確率計画,\SM_SGD,\S確率的勾配降下法,\SMF_STOCHASTIC_ML,\Sstrongly_recommended,\Ssecond_try,\Smixed,\Sgeneral_nonlinear,\Smixed,\Sconvex,\Ssmooth,\Sstochastic_gradient,\Shigh,\Sexpensive,\Smoderate_noise,\Sconvex_global,\Sunbiasedまたは有用なstochastic gradient、学習率schedule、batch sampling。,\S小規模高精度凸問題;厳密gap必須;勾配が不正,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\Sepoch/stepだけでなくsample処理数、forward/backward、validation費を追跡。,\SI_OPTAX;I_PYTORCH_OPTIM;I_TENSORFLOW_OPTIM,\SS054;S061;S047;S048;S049;S070,\Shigh,\S2026-07-13
\SPA050,\Srobust optimization,\SM_ADMM,\S交互方向乗数法,\SMF_COMPOSITE_CONVEX,\Sviable,\Sexpert_guidance_recommended,\Smixed,\Sgeneral_nonlinear,\Smixed,\Sconvex,\Ssmooth,\Sanalytic_gradient,\Shigh,\Smoderate,\Sdeterministic,\Sglobal_proof,\S凸性または適切な単調性。近接作用素・射影・分解が計算可能。,\S非凸で証明必須;prox/射影が高価;離散変数,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCS,\SS055;S061;S066;S067,\Smedium,\S2026-07-13
\SPA050,\Srobust optimization,\SM_BRANCH_CUT,\Sbranch-and-cut,\SMF_DISCRETE_EXACT,\Sstrongly_recommended,\Ssecond_try,\Smixed,\Sgeneral_nonlinear,\Smixed,\Sconvex,\Ssmooth,\Sanalytic_gradient,\Shigh,\Smoderate,\Sdeterministic,\Sglobal_proof,\S有限離散領域、妥当な定式化、solverが扱える連続緩和。,\Snoiseを含むblack-box;曖昧なlogic;巨大Big-M,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,\SI_SCIPY_MILP_HIGHS;I_HIGHS_NATIVE;I_CVXPY;I_PYOMO;I_SCIP,\SS055;S005;S016;S021;S024;S025;S028,\Shigh,\S2026-07-13
